id,ano_nascimento,escolaridade,estado_civil,salario_anual,filhos_em_casa,adolescentes_em_casa,data_cadastro,dias_desde_ultima_compra,gasto_com_eletronicos,gasto_com_brinquedos,gasto_com_moveis,gasto_com_utilidades,gasto_com_alimentos,gasto_com_vestuario,numero_de_compras_com_desconto,numero_de_compras_na_web,numero_de_compras_via_catalogo,numero_de_compras_na_loja,numero_visitas_website_mes,compra_na_campanha_1,compra_na_campanha_2,compra_na_campanha_3,compra_na_campanha_4,compra_na_campanha_5,comprou,pais,ano_cadastro,mes_cadastro,mes_nome_cadastro,dia_cadastro,dia_semana_cadastro,semana_cadastro,idade,faixa_etária,filhos,gasto_total,total_compras,comprou_em_campanha,engajamento_em_campanhas
3308,1952,Curso Superior,Solteiro,35704.0,1,1,2018-03-01,54,30.0,9.0,12.0,2.0,11.0,30.0,3,2,0,4,4,Não,Não,Não,Não,Não,Não,Espanha,2018,3,Março,1,Quinta-feira,9,73,60+,Sim,94.0,9,Não,0
7297,1973,Curso Superior,Solteiro,7500.0,1,0,2023-03-12,54,5.0,3.0,10.0,12.0,7.0,20.0,4,3,1,3,7,Não,Não,Não,Não,Não,Não,Espanha,2023,3,Março,12,Domingo,10,52,46-60,Sim,57.0,11,Não,0
8008,1983,Curso Superior,Casado,36075.0,1,0,2020-09-12,54,46.0,0.0,30.0,12.0,1.0,30.0,1,2,0,4,6,Não,Não,Não,Não,Não,Não,Estados Unidos,2020,9,Setembro,12,Sábado,37,42,31-45,Sim,119.0,7,Não,0
1232,1982,Doutorado,Casado,70038.0,0,0,2023-04-10,54,587.0,54.0,348.0,71.0,54.0,130.0,1,4,4,8,2,Não,Não,Não,Não,Não,Não,Alemanha,2023,4,Abril,10,Segunda-feira,15,43,31-45,Não,1244.0,17,Não,0
2345,1982,Doutorado,Casado,70038.0,0,0,2023-04-10,54,587.0,54.0,348.0,71.0,54.0,130.0,1,4,4,8,2,Não,Não,Não,Não,Não,Não,Brasil,2023,4,Abril,10,Segunda-feira,15,43,31-45,Não,1244.0,17,Não,0
1628,1971,Curso Superior,Casado,71796.0,0,0,2023-01-10,54,354.0,21.0,311.0,167.0,75.0,32.0,1,9,3,4,4,Não,Não,Não,Não,Não,Não,Espanha,2023,1,Janeiro,10,Terça-feira,2,54,46-60,Não,960.0,17,Não,0
5081,1967,Segundo Grau,Casado,47821.0,1,1,2022-05-10,54,9.0,0.0,16.0,6.0,6.0,10.0,1,1,0,3,8,Não,Não,Não,Não,Não,Não,Estados Unidos,2022,5,Maio,10,Terça-feira,19,58,46-60,Sim,47.0,5,Não,0
839,1975,Doutorado,Solteiro,45503.0,1,0,2023-04-09,54,97.0,4.0,44.0,6.0,1.0,18.0,1,3,1,4,5,Não,Não,Não,Não,Não,Não,Estados Unidos,2023,4,Abril,9,Domingo,14,50,46-60,Sim,170.0,9,Não,0
3706,1978,Curso Superior,Solteiro,28647.0,1,0,2023-01-08,54,19.0,8.0,29.0,0.0,12.0,26.0,1,2,2,2,7,Sim,Não,Não,Não,Não,Sim,Estados Unidos,2023,1,Janeiro,8,Domingo,1,47,46-60,Sim,94.0,7,Sim,2
5154,1972,Mestrado,Divorciado,37760.0,1,0,2020-11-08,54,26.0,3.0,13.0,2.0,10.0,0.0,1,2,0,3,6,Não,Não,Não,Não,Não,Não,Estados Unidos,2020,11,Novembro,8,Domingo,45,53,46-60,Sim,54.0,6,Não,0
8584,1952,Doutorado,Casado,85431.0,0,0,2020-08-06,54,376.0,53.0,462.0,168.0,53.0,53.0,1,2,7,7,0,Não,Não,Não,Não,Não,Não,Estados Unidos,2020,8,Agosto,6,Quinta-feira,32,73,60+,Não,1165.0,17,Não,0
6583,1955,Segundo Grau,Solteiro,72635.0,0,0,2020-03-06,54,390.0,22.0,323.0,104.0,35.0,107.0,1,6,8,6,3,Não,Não,Não,Sim,Não,Não,Estados Unidos,2020,3,Março,6,Sexta-feira,10,70,60+,Não,981.0,21,Sim,2
3433,1955,Segundo Grau,Solteiro,72635.0,0,0,2020-03-06,54,390.0,22.0,323.0,104.0,35.0,107.0,1,6,8,6,3,Não,Não,Não,Sim,Não,Não,Estados Unidos,2020,3,Março,6,Sexta-feira,10,70,60+,Não,981.0,21,Sim,2
10486,1948,Curso Superior,Solteiro,77142.0,0,0,2023-07-05,54,476.0,75.0,162.0,29.0,151.0,97.0,1,4,4,8,2,Não,Não,Não,Não,Não,Não,Estados Unidos,2023,7,Julho,5,Quarta-feira,27,77,60+,Não,990.0,17,Não,0
8687,1978,Curso Superior,Casado,53172.0,0,1,2020-06-05,54,121.0,62.0,90.0,68.0,20.0,125.0,3,2,3,8,3,Não,Não,Não,Não,Não,Não,Argentina,2020,6,Junho,5,Sexta-feira,23,47,46-60,Sim,486.0,16,Não,0
7842,1968,Curso Superior,Solteiro,36065.0,1,1,2023-08-03,54,18.0,7.0,34.0,10.0,2.0,3.0,3,3,0,3,8,Não,Não,Não,Não,Não,Não,Estados Unidos,2023,8,Agosto,3,Quinta-feira,31,57,46-60,Sim,74.0,9,Não,0
3749,1973,Curso Superior,Casado,73926.0,0,0,2020-02-03,54,627.0,91.0,597.0,159.0,91.0,15.0,1,6,5,12,3,Não,Não,Não,Não,Não,Não,Chile,2020,2,Fevereiro,3,Segunda-feira,6,52,46-60,Não,1580.0,24,Não,0
1331,1977,Curso Superior,Solteiro,35790.0,1,0,2020-02-01,54,12.0,6.0,20.0,30.0,1.0,3.0,2,2,0,3,7,Não,Não,Não,Não,Não,Não,Brasil,2020,2,Fevereiro,1,Sábado,5,48,46-60,Sim,72.0,7,Não,0
5995,1962,Curso Superior,Divorciado,39552.0,1,1,2022-04-12,54,165.0,3.0,147.0,4.0,24.0,41.0,7,6,2,5,8,Não,Não,Não,Não,Não,Sim,Estados Unidos,2022,4,Abril,12,Terça-feira,15,63,60+,Sim,384.0,20,Não,0
8985,1964,Segundo Grau,Casado,68316.0,0,1,2019-04-11,54,806.0,80.0,161.0,120.0,11.0,33.0,5,10,7,10,6,Não,Não,Não,Não,Não,Não,Estados Unidos,2019,4,Abril,11,Quinta-feira,15,61,60+,Sim,1211.0,32,Não,0
2798,1977,Doutorado,Casado,102160.0,0,0,2019-02-11,54,763.0,29.0,138.0,76.0,176.0,58.0,0,7,9,10,4,Não,Sim,Sim,Sim,Não,Sim,Espanha,2019,2,Fevereiro,11,Segunda-feira,7,48,46-60,Não,1240.0,26,Sim,4
7108,1965,Mestrado,Divorciado,51390.0,1,1,2019-08-09,54,205.0,20.0,47.0,23.0,2.0,56.0,6,5,2,5,5,Não,Não,Não,Não,Não,Não,Espanha,2019,8,Agosto,9,Sexta-feira,32,60,46-60,Sim,353.0,18,Não,0
2781,1981,Curso Superior,Solteiro,72066.0,0,0,2021-04-06,55,1003.0,34.0,536.0,134.0,51.0,34.0,1,4,6,6,2,Não,Não,Sim,Sim,Não,Sim,Espanha,2021,4,Abril,6,Terça-feira,14,44,31-45,Não,1792.0,17,Sim,3
3623,1976,Curso Superior,Casado,21675.0,1,0,2018-11-06,55,4.0,0.0,16.0,17.0,4.0,4.0,3,4,0,3,7,Não,Não,Não,Não,Não,Não,Argentina,2018,11,Novembro,6,Terça-feira,45,49,46-60,Sim,45.0,10,Não,0
194,1965,Curso Superior,Solteiro,48006.0,1,1,2018-09-06,55,23.0,0.0,11.0,3.0,2.0,2.0,1,1,0,3,6,Não,Não,Não,Não,Não,Não,Estados Unidos,2018,9,Setembro,6,Quinta-feira,36,60,46-60,Sim,41.0,5,Não,0
10833,1975,Curso Superior,Solteiro,65106.0,0,1,2021-04-05,55,790.0,19.0,133.0,12.0,0.0,19.0,3,8,3,13,6,Não,Sim,Não,Não,Não,Não,Estados Unidos,2021,4,Abril,5,Segunda-feira,14,50,46-60,Sim,973.0,27,Sim,2
2315,1960,Curso Superior,Divorciado,58401.0,0,1,2022-04-04,55,10.0,0.0,11.0,17.0,29.0,29.0,1,1,2,2,4,Não,Não,Não,Não,Não,Não,Estados Unidos,2022,4,Abril,4,Segunda-feira,14,65,60+,Sim,96.0,6,Não,0
6336,1960,Curso Superior,Solteiro,29315.0,1,1,2018-06-04,55,13.0,2.0,14.0,8.0,7.0,4.0,4,2,0,4,6,Não,Não,Não,Não,Não,Não,Espanha,2018,6,Junho,4,Segunda-feira,23,65,60+,Sim,48.0,10,Não,0
10738,1951,Mestrado,Solteiro,49389.0,1,1,2023-07-08,55,40.0,0.0,19.0,2.0,1.0,3.0,1,2,0,3,7,Não,Não,Não,Não,Não,Não,Brasil,2023,7,Julho,8,Sábado,27,74,60+,Sim,65.0,6,Não,0
8286,1965,Doutorado,Casado,51717.0,0,1,2022-05-08,55,98.0,1.0,17.0,0.0,1.0,5.0,1,3,0,4,7,Não,Sim,Não,Não,Não,Não,Espanha,2022,5,Maio,8,Domingo,18,60,46-60,Sim,122.0,8,Sim,2
2166,1960,Segundo Grau,Divorciado,46779.0,1,1,2020-08-07,55,12.0,1.0,3.0,0.0,0.0,7.0,1,0,1,2,4,Não,Não,Não,Não,Não,Não,Espanha,2020,8,Agosto,7,Sexta-feira,32,65,60+,Sim,23.0,4,Não,0
10691,1960,Mestrado,Solteiro,28520.0,1,1,2023-02-06,55,11.0,0.0,10.0,0.0,2.0,20.0,1,1,1,2,6,Não,Não,Não,Não,Não,Não,Estados Unidos,2023,2,Fevereiro,6,Segunda-feira,6,65,60+,Sim,43.0,5,Não,0
9739,1963,Curso Superior,Solteiro,34377.0,0,1,2023-01-01,55,62.0,0.0,22.0,3.0,1.0,26.0,2,2,2,2,7,Não,Não,Não,Não,Não,Não,Estados Unidos,2023,1,Janeiro,1,Domingo,52,62,60+,Sim,114.0,8,Não,0
1829,1961,Doutorado,Divorciado,54959.0,0,1,2023-01-01,55,1148.0,0.0,60.0,0.0,0.0,24.0,3,9,5,4,7,Não,Sim,Não,Não,Não,Sim,Estados Unidos,2023,1,Janeiro,1,Domingo,52,64,60+,Sim,1232.0,21,Sim,2
6260,1955,Mestrado,Casado,82384.0,0,0,2022-04-11,55,984.0,51.0,432.0,180.0,120.0,190.0,1,3,10,13,1,Não,Não,Sim,Não,Não,Sim,Brasil,2022,4,Abril,11,Segunda-feira,15,70,60+,Não,1957.0,27,Sim,2
10448,1956,Curso Superior,Solteiro,46998.0,0,1,2022-04-10,55,172.0,41.0,86.0,45.0,6.0,27.0,5,5,3,5,7,Sim,Não,Não,Não,Não,Não,Estados Unidos,2022,4,Abril,10,Domingo,14,69,60+,Sim,377.0,18,Sim,2
1343,1968,Curso Superior,Casado,58554.0,1,1,2022-03-09,55,368.0,24.0,68.0,38.0,0.0,88.0,6,8,2,6,7,Não,Não,Não,Não,Não,Não,Portugal,2022,3,Março,9,Quarta-feira,10,57,46-60,Sim,586.0,22,Não,0
4749,1968,Curso Superior,Casado,58554.0,1,1,2022-03-09,55,368.0,24.0,68.0,38.0,0.0,88.0,6,8,2,6,7,Não,Não,Não,Não,Não,Não,Argentina,2022,3,Março,9,Quarta-feira,10,57,46-60,Sim,586.0,22,Não,0
531,1954,Doutorado,Divorciado,57333.0,0,1,2022-04-09,55,941.0,14.0,397.0,76.0,58.0,176.0,11,8,5,9,6,Não,Não,Não,Não,Não,Sim,Estados Unidos,2022,4,Abril,9,Sábado,14,71,60+,Sim,1662.0,33,Não,0
6905,1994,Curso Superior,Casado,80685.0,0,0,2022-04-08,55,241.0,45.0,604.0,34.0,26.0,54.0,1,6,4,10,2,Não,Não,Não,Não,Não,Não,Estados Unidos,2022,4,Abril,8,Sexta-feira,14,31,31-45,Não,1004.0,21,Não,0
1045,1965,Curso Superior,Casado,52117.0,0,1,2022-03-08,55,112.0,10.0,107.0,30.0,0.0,20.0,2,5,2,4,7,Não,Não,Não,Não,Não,Não,Estados Unidos,2022,3,Março,8,Terça-feira,10,60,46-60,Sim,279.0,13,Não,0
4012,1972,Doutorado,Casado,62220.0,0,1,2019-11-08,55,799.0,12.0,375.0,16.0,12.0,12.0,5,7,6,5,6,Não,Não,Não,Não,Não,Sim,Alemanha,2019,11,Novembro,8,Sexta-feira,45,53,46-60,Sim,1226.0,23,Não,0
5529,1946,Doutorado,Casado,64014.0,2,1,2018-10-06,56,406.0,0.0,30.0,0.0,0.0,8.0,7,8,2,5,7,Não,Não,Não,Sim,Não,Não,Chile,2018,10,Outubro,6,Sábado,40,79,60+,Sim,444.0,22,Sim,2
4001,1946,Doutorado,Casado,64014.0,2,1,2018-10-06,56,406.0,0.0,30.0,0.0,0.0,8.0,7,8,2,5,7,Não,Não,Não,Sim,Não,Não,Espanha,2018,10,Outubro,6,Sábado,40,79,60+,Sim,444.0,22,Sim,2
10420,1955,Mestrado,Divorciado,46390.0,0,1,2018-05-05,56,95.0,14.0,64.0,2.0,9.0,38.0,1,4,2,3,7,Não,Não,Não,Não,Não,Não,Portugal,2018,5,Maio,5,Sábado,18,70,60+,Sim,222.0,10,Não,0
7723,1979,Curso Superior,Casado,75507.0,0,0,2018-02-05,56,709.0,93.0,374.0,104.0,80.0,80.0,1,8,6,6,3,Não,Não,Não,Não,Não,Não,Alemanha,2018,2,Fevereiro,5,Segunda-feira,6,46,46-60,Não,1440.0,21,Não,0
2963,1979,Curso Superior,Casado,75507.0,0,0,2018-02-05,56,709.0,93.0,374.0,104.0,80.0,80.0,1,8,6,6,3,Não,Não,Não,Não,Não,Não,Brasil,2018,2,Fevereiro,5,Segunda-feira,6,46,46-60,Não,1440.0,21,Não,0
10634,1951,Mestrado,Solteiro,59412.0,0,0,2021-04-04,56,90.0,67.0,165.0,30.0,43.0,11.0,1,4,2,8,3,Não,Não,Não,Não,Não,Não,Estados Unidos,2021,4,Abril,4,Domingo,13,74,60+,Não,406.0,15,Não,0
5180,1968,Doutorado,Divorciado,50616.0,0,1,2021-04-04,56,128.0,0.0,16.0,0.0,1.0,4.0,2,4,0,4,7,Não,Não,Não,Não,Não,Não,Estados Unidos,2021,4,Abril,4,Domingo,13,57,46-60,Sim,149.0,10,Não,0
6866,1969,Mestrado,Casado,35924.0,1,1,2021-04-03,56,8.0,0.0,14.0,2.0,3.0,7.0,1,1,0,3,5,Não,Não,Não,Não,Não,Não,Espanha,2021,4,Abril,3,Sábado,13,56,46-60,Sim,34.0,5,Não,0
1328,1982,Segundo Grau,Solteiro,57937.0,0,1,2021-03-02,56,261.0,42.0,144.0,55.0,48.0,133.0,3,4,4,9,3,Não,Não,Não,Não,Não,Não,Espanha,2021,3,Março,2,Terça-feira,9,43,31-45,Sim,683.0,20,Não,0
1139,1984,Doutorado,Solteiro,73356.0,0,0,2018-06-02,56,1050.0,14.0,322.0,0.0,14.0,112.0,1,5,11,5,2,Sim,Não,Sim,Sim,Não,Sim,Estados Unidos,2018,6,Junho,2,Sábado,22,41,31-45,Não,1512.0,22,Sim,4
4961,1974,Mestrado,Casado,21255.0,1,0,2021-04-01,56,29.0,0.0,25.0,2.0,2.0,3.0,4,2,1,4,4,Não,Não,Não,Não,Não,Não,Estados Unidos,2021,4,Abril,1,Quinta-feira,13,51,46-60,Sim,61.0,11,Não,0
5177,1974,Mestrado,Solteiro,58494.0,0,1,2020-04-12,56,298.0,7.0,68.0,4.0,0.0,19.0,2,6,2,6,6,Não,Não,Não,Não,Não,Não,Espanha,2020,4,Abril,12,Domingo,15,51,46-60,Sim,396.0,16,Não,0
2075,1969,Curso Superior,Solteiro,72460.0,0,0,2023-02-11,56,377.0,10.0,540.0,80.0,30.0,10.0,1,3,5,7,1,Não,Não,Não,Não,Não,Não,Espanha,2023,2,Fevereiro,11,Sábado,6,56,46-60,Não,1047.0,16,Não,0
3428,1991,Doutorado,Casado,68682.0,0,0,2020-06-10,56,919.0,0.0,505.0,99.0,30.0,45.0,1,4,9,10,2,Não,Não,Não,Não,Não,Não,Estados Unidos,2020,6,Junho,10,Quarta-feira,24,34,31-45,Não,1598.0,24,Não,0
4500,1991,Doutorado,Casado,68682.0,0,0,2020-06-10,56,919.0,0.0,505.0,99.0,30.0,45.0,1,4,9,10,2,Não,Não,Não,Não,Não,Não,Estados Unidos,2020,6,Junho,10,Quarta-feira,24,34,31-45,Não,1598.0,24,Não,0
7369,1981,Mestrado,Solteiro,36959.0,1,0,2020-02-10,56,25.0,6.0,25.0,6.0,0.0,0.0,2,2,0,3,8,Não,Não,Não,Não,Não,Não,Estados Unidos,2020,2,Fevereiro,10,Segunda-feira,7,44,31-45,Sim,62.0,7,Não,0
4381,1971,Doutorado,Solteiro,46463.0,1,1,2022-05-08,56,163.0,2.0,40.0,8.0,11.0,11.0,7,3,1,6,6,Não,Não,Não,Não,Não,Não,Estados Unidos,2022,5,Maio,8,Domingo,18,54,46-60,Sim,235.0,17,Não,0
9964,1979,Curso Superior,Solteiro,61825.0,0,1,2020-07-08,56,162.0,50.0,100.0,55.0,30.0,27.0,1,4,2,8,4,Não,Não,Não,Não,Não,Não,Estados Unidos,2020,7,Julho,8,Quarta-feira,28,46,46-60,Sim,424.0,15,Não,0
1630,1979,Curso Superior,Solteiro,61825.0,0,1,2020-07-08,56,162.0,50.0,100.0,55.0,30.0,27.0,1,4,2,8,4,Não,Não,Não,Não,Não,Não,Estados Unidos,2020,7,Julho,8,Quarta-feira,28,46,46-60,Sim,424.0,15,Não,0
5012,1989,Curso Superior,Solteiro,28691.0,1,0,2020-04-07,56,5.0,4.0,13.0,8.0,0.0,4.0,1,1,0,3,8,Não,Não,Não,Não,Não,Não,Estados Unidos,2020,4,Abril,7,Terça-feira,15,36,31-45,Sim,34.0,5,Não,0
6918,1989,Curso Superior,Solteiro,28691.0,1,0,2020-04-07,56,5.0,4.0,13.0,8.0,0.0,4.0,1,1,0,3,8,Não,Não,Não,Não,Não,Não,Estados Unidos,2020,4,Abril,7,Terça-feira,15,36,31-45,Sim,34.0,5,Não,0
7822,1976,Curso Superior,Casado,54058.0,0,1,2020-04-06,56,198.0,18.0,252.0,32.0,108.0,54.0,2,4,6,8,3,Não,Não,Não,Não,Não,Não,Estados Unidos,2020,4,Abril,6,Segunda-feira,15,49,46-60,Sim,662.0,20,Não,0
10156,1975,Curso Superior,Solteiro,84196.0,0,1,2020-03-06,56,215.0,63.0,507.0,231.0,31.0,190.0,1,8,4,7,3,Não,Não,Não,Não,Não,Não,Estados Unidos,2020,3,Março,6,Sexta-feira,10,50,46-60,Sim,1237.0,20,Não,0
3033,1963,Mestrado,Casado,38620.0,0,0,2020-11-05,56,112.0,17.0,44.0,34.0,22.0,89.0,1,2,5,3,3,Não,Não,Não,Não,Não,Não,Brasil,2020,11,Novembro,5,Quinta-feira,45,62,60+,Não,318.0,11,Não,0
4119,1963,Mestrado,Casado,38620.0,0,0,2020-11-05,56,112.0,17.0,44.0,34.0,22.0,89.0,1,2,5,3,3,Não,Não,Não,Não,Não,Não,Alemanha,2020,11,Novembro,5,Quinta-feira,45,62,60+,Não,318.0,11,Não,0
11110,1973,Curso Superior,Solteiro,3502.0,1,0,2023-07-04,56,2.0,1.0,1.0,0.0,0.0,1.0,0,0,0,0,14,Não,Não,Não,Não,Não,Não,Argentina,2023,7,Julho,4,Terça-feira,27,52,46-60,Sim,5.0,0,Não,0
332,1957,Curso Superior,Solteiro,47743.0,0,1,2023-04-03,56,198.0,2.0,43.0,0.0,12.0,20.0,3,4,1,6,6,Não,Sim,Não,Não,Não,Não,Estados Unidos,2023,4,Abril,3,Segunda-feira,14,68,60+,Sim,275.0,14,Sim,2
737,1949,Doutorado,Solteiro,80360.0,0,0,2020-03-03,56,1493.0,86.0,454.0,112.0,43.0,43.0,2,4,4,5,2,Não,Sim,Sim,Sim,Não,Não,Estados Unidos,2020,3,Março,3,Terça-feira,10,76,60+,Não,2231.0,15,Sim,4
10319,1971,Curso Superior,Solteiro,66303.0,0,1,2023-03-02,56,1090.0,12.0,96.0,16.0,12.0,60.0,4,3,4,11,8,Não,Sim,Não,Não,Não,Não,Estados Unidos,2023,3,Março,2,Quinta-feira,9,54,46-60,Sim,1286.0,22,Sim,2
2683,1969,Curso Superior,Solteiro,52413.0,0,2,2020-02-02,56,295.0,106.0,271.0,75.0,98.0,65.0,4,6,4,12,6,Não,Não,Não,Não,Não,Não,Chile,2020,2,Fevereiro,2,Domingo,5,56,46-60,Sim,910.0,26,Não,0
3445,1956,Curso Superior,Solteiro,60714.0,0,0,2023-02-01,56,216.0,162.0,224.0,101.0,92.0,162.0,2,7,4,10,5,Não,Não,Não,Não,Não,Sim,Espanha,2023,2,Fevereiro,1,Quarta-feira,5,69,60+,Não,957.0,23,Não,0
10913,1984,Mestrado,Solteiro,31385.0,1,0,2019-05-12,56,3.0,2.0,12.0,0.0,1.0,9.0,1,1,0,2,8,Sim,Não,Não,Não,Não,Sim,Estados Unidos,2019,5,Maio,12,Domingo,19,41,31-45,Sim,27.0,4,Sim,2
4427,1995,Segundo Grau,Solteiro,83257.0,0,0,2022-04-09,56,536.0,27.0,590.0,38.0,107.0,67.0,1,5,10,12,6,Sim,Não,Sim,Não,Não,Sim,Estados Unidos,2022,4,Abril,9,Sábado,14,30,18-30,Não,1365.0,28,Sim,3
8717,1975,Doutorado,Solteiro,80427.0,0,1,2019-05-09,56,1149.0,71.0,449.0,69.0,71.0,26.0,1,11,8,8,5,Não,Não,Não,Não,Não,Não,Argentina,2019,5,Maio,9,Quinta-feira,19,50,46-60,Sim,1835.0,28,Não,0
2066,1949,Curso Superior,Casado,38823.0,0,1,2022-02-08,56,70.0,0.0,11.0,2.0,8.0,23.0,1,2,1,3,6,Não,Não,Não,Não,Não,Não,Estados Unidos,2022,2,Fevereiro,8,Terça-feira,6,76,60+,Sim,114.0,7,Não,0
3340,1977,Curso Superior,Solteiro,42014.0,1,0,2022-02-08,56,244.0,15.0,108.0,4.0,15.0,50.0,6,7,1,6,8,Não,Não,Não,Não,Não,Sim,Chile,2022,2,Fevereiro,8,Terça-feira,6,48,46-60,Sim,436.0,20,Não,0
8685,1977,Curso Superior,Solteiro,42014.0,1,0,2022-02-08,56,244.0,15.0,108.0,4.0,15.0,50.0,6,7,1,6,8,Não,Não,Não,Não,Não,Sim,Espanha,2022,2,Fevereiro,8,Terça-feira,6,48,46-60,Sim,436.0,20,Não,0
4149,1948,Doutorado,Casado,76140.0,0,0,2021-07-05,57,586.0,66.0,653.0,17.0,0.0,26.0,1,5,9,6,2,Não,Não,Não,Não,Não,Não,Estados Unidos,2021,7,Julho,5,Segunda-feira,27,77,60+,Não,1348.0,21,Não,0
8726,1964,Segundo Grau,Divorciado,41713.0,1,1,2021-07-04,57,77.0,8.0,44.0,10.0,10.0,25.0,5,3,1,4,6,Não,Não,Não,Não,Não,Não,Chile,2021,7,Julho,4,Domingo,26,61,60+,Sim,174.0,13,Não,0
2295,1954,Doutorado,Solteiro,62670.0,0,1,2018-02-02,57,539.0,30.0,92.0,80.0,46.0,38.0,1,5,3,13,3,Não,Não,Não,Não,Não,Não,Espanha,2018,2,Fevereiro,2,Sexta-feira,5,71,60+,Sim,825.0,22,Não,0
3283,1972,Segundo Grau,Solteiro,70932.0,0,1,2021-04-01,57,200.0,193.0,100.0,46.0,185.0,185.0,2,6,2,12,3,Não,Não,Não,Não,Não,Não,Estados Unidos,2021,4,Abril,1,Quinta-feira,13,53,46-60,Sim,909.0,22,Não,0
1915,1951,Doutorado,Solteiro,78939.0,0,0,2020-04-12,57,794.0,115.0,243.0,150.0,0.0,205.0,1,8,5,6,3,Não,Não,Não,Não,Não,Não,Alemanha,2020,4,Abril,12,Domingo,15,74,60+,Não,1507.0,20,Não,0
800,1960,Curso Superior,Casado,44512.0,1,1,2023-02-08,57,23.0,1.0,6.0,0.0,0.0,2.0,2,1,0,3,4,Não,Não,Não,Não,Não,Não,Espanha,2023,2,Fevereiro,8,Quarta-feira,6,65,60+,Sim,32.0,6,Não,0
9166,1968,Curso Superior,Solteiro,63967.0,0,1,2020-09-08,57,387.0,84.0,141.0,73.0,35.0,162.0,3,4,4,12,2,Não,Não,Não,Não,Não,Não,Estados Unidos,2020,9,Setembro,8,Terça-feira,37,57,46-60,Sim,882.0,23,Não,0
5147,1948,Curso Superior,Solteiro,90842.0,0,0,2023-07-07,57,774.0,70.0,118.0,182.0,187.0,93.0,1,4,9,13,1,Não,Não,Não,Não,Não,Não,Estados Unidos,2023,7,Julho,7,Sexta-feira,27,77,60+,Não,1424.0,27,Não,0
13,1947,Doutorado,Divorciado,25358.0,0,1,2023-04-07,57,19.0,0.0,5.0,0.0,0.0,8.0,2,1,0,3,6,Não,Não,Não,Não,Não,Não,Espanha,2023,4,Abril,7,Sexta-feira,14,78,60+,Sim,32.0,6,Não,0
8724,1982,Curso Superior,Solteiro,28567.0,1,0,2023-02-06,57,11.0,3.0,22.0,2.0,2.0,6.0,2,2,0,3,6,Não,Não,Não,Não,Não,Não,Estados Unidos,2023,2,Fevereiro,6,Segunda-feira,6,43,31-45,Sim,46.0,7,Não,0
9381,1978,Curso Superior,Solteiro,66373.0,1,1,2020-03-06,57,328.0,9.0,124.0,12.0,24.0,109.0,7,4,2,10,3,Não,Não,Não,Não,Não,Não,Brasil,2020,3,Março,6,Sexta-feira,10,47,46-60,Sim,606.0,23,Não,0
9384,1978,Curso Superior,Solteiro,66373.0,1,1,2020-02-06,57,328.0,9.0,124.0,12.0,24.0,109.0,7,4,2,10,3,Não,Não,Não,Não,Não,Não,Brasil,2020,2,Fevereiro,6,Quinta-feira,6,47,46-60,Sim,606.0,23,Não,0
3560,1952,Curso Superior,Casado,83844.0,0,0,2020-02-05,57,901.0,31.0,345.0,75.0,31.0,191.0,1,4,4,11,1,Não,Não,Sim,Não,Não,Não,Alemanha,2020,2,Fevereiro,5,Quarta-feira,6,73,60+,Não,1574.0,20,Sim,2
241,1952,Curso Superior,Casado,83844.0,0,0,2020-01-05,57,901.0,31.0,345.0,75.0,31.0,191.0,1,4,4,11,1,Não,Não,Sim,Não,Não,Não,Estados Unidos,2020,1,Janeiro,5,Domingo,1,73,60+,Não,1574.0,20,Sim,2
7521,1952,Curso Superior,Casado,83844.0,0,0,2020-02-05,57,901.0,31.0,345.0,75.0,31.0,191.0,1,4,4,11,1,Não,Não,Sim,Não,Não,Não,Chile,2020,2,Fevereiro,5,Quarta-feira,6,73,60+,Não,1574.0,20,Sim,2
9799,1968,Doutorado,Divorciado,83664.0,1,1,2020-08-05,57,866.0,21.0,151.0,28.0,21.0,86.0,3,2,2,12,5,Não,Não,Não,Não,Não,Não,Estados Unidos,2020,8,Agosto,5,Quarta-feira,32,57,46-60,Sim,1173.0,19,Não,0
5123,1951,Mestrado,Solteiro,27450.0,0,0,2023-03-04,57,37.0,12.0,23.0,8.0,11.0,52.0,1,2,1,3,7,Não,Não,Não,Não,Não,Não,Estados Unidos,2023,3,Março,4,Sábado,9,74,60+,Não,143.0,7,Não,0
448,1978,Doutorado,Solteiro,54880.0,1,0,2020-01-03,57,308.0,85.0,137.0,102.0,45.0,118.0,2,6,2,11,5,Não,Não,Não,Não,Não,Não,Estados Unidos,2020,1,Janeiro,3,Sexta-feira,1,47,46-60,Sim,795.0,21,Não,0
4837,1965,Doutorado,Solteiro,71322.0,0,1,2023-01-02,57,753.0,43.0,226.0,69.0,10.0,204.0,2,8,5,13,4,Não,Não,Não,Não,Não,Não,Estados Unidos,2023,1,Janeiro,2,Segunda-feira,1,60,46-60,Sim,1305.0,28,Não,0
9365,1976,Doutorado,Solteiro,60000.0,0,1,2022-04-12,57,1048.0,0.0,217.0,0.0,0.0,12.0,5,11,3,5,6,Não,Não,Não,Não,Não,Não,Estados Unidos,2022,4,Abril,12,Terça-feira,15,49,46-60,Sim,1277.0,24,Não,0
